company,category,term,count,sentiment,risk_weight,weighted_score
tata,Governance,Entity: the BRSR Core Indicators,1,0.0,1,1
tata,Governance,Entity: Standalone,1,0.0,1,1
tata,Governance,Entity: Price Waterhouse & Co Chartered Accountants LLP,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,Entity: the Securities and Exchange Board of India,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,"Entity: Tata Steel Limited

PARVATHEESAM

Digitally",1,0.0,1,1
tata,Governance,"Entity: BRSR



BUSINESS RESPONSIBILITY",1,0.0,1,1
tata,Governance,Entity: SUSTAINABILITY,1,0.0,1,1
tata,Governance,Entity: CIN,1,0.0,1,1
tata,Governance,Entity: the Listed Entity,1,0.0,1,1
tata,Governance,Entity: the Listed Entity	Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Bombay House,1,0.0,1,1
tata,Governance,Entity: Fort,1,0.0,1,1
tata,Governance,Entity: Mumbai,1,0.0,1,1
tata,Governance,Entity: 7 Telephone	+91,1,0.0,1,1
tata,Governance,Entity: BSE Limited,1,0.0,1,1
tata,Governance,Entity: National Stock Exchange of,1,0.0,1,1
tata,Governance,Entity: Capital (H in Crore,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,Entity: Bombay House,1,0.0,1,1
tata,Governance,Entity: Fort,1,0.0,1,1
tata,Governance,Entity: Mumbai,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: National Company Law Tribunal,1,0.0,1,1
tata,Governance,Entity: NCLT,1,0.0,1,1
tata,Governance,Entity: Angul Energy Limited,1,0.0,1,1
tata,Governance,Entity: Bhubaneshwar Power Private Limited (BPPL,1,0.0,1,1
tata,Governance,Entity: The Indian Steel & Wire Products Limited,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Ind AS 103,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,Entity: the Securities and Exchange Board of India,1,0.0,1,1
tata,Governance,Entity: CIR,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Tata Steel Downstream Products Limited,1,0.0,1,1
tata,Governance,Entity: TSDPL,1,0.0,1,1
tata,Governance,Entity: Tata Steel Utilities,1,0.0,1,1
tata,Governance,Entity: Infrastructure Services Limited,1,0.0,1,1
tata,Governance,Entity: TSUISL,1,0.0,1,1
tata,Governance,Entity: Neelachal Ispat Nigam Limited,1,0.0,1,1
tata,Governance,Entity: NINL,1,0.0,1,1
tata,Governance,Entity: Tata Steel Support Services Limited,1,0.0,1,1
tata,Governance,Entity: TSSSL,1,0.0,1,1
tata,Governance,Entity: Tata Steel Technical Services Limited,1,0.0,1,1
tata,Governance,Entity: Subsidiaries,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland BV,1,0.0,1,1
tata,Governance,Entity: Tata Steel UK Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel Minerals Canada Limited,1,0.0,1,1
tata,Governance,Entity: TSMC,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Tata Steel Group's,1,0.0,1,1
tata,Governance,Entity: Tata Steel Group's,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Standalone,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited',1,0.0,1,1
tata,Governance,Entity: Tata Steel Indian Entities,1,0.0,1,1
tata,Governance,Entity: Tata Steel Indian Entities,1,0.0,1,1
tata,Governance,Entity: TSL,1,0.0,1,1
tata,Governance,Entity: TSDPL,1,0.0,1,1
tata,Governance,Entity: TSUISL,1,0.0,1,1
tata,Governance,Entity: NINL,1,0.0,1,1
tata,Governance,Entity: TSSSL,1,0.0,1,1
tata,Governance,Entity: TSTSL,1,0.0,1,1
tata,Governance,Entity: Tata Steel Consolidated: Tata Steel Consolidated,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Indian,1,0.0,1,1
tata,Governance,Entity: TSN,1,0.0,1,1
tata,Governance,Entity: TSMC,1,0.0,1,1
tata,Governance,Entity: GHG,1,0.0,1,1
tata,Governance,Entity: Corporate Accounting & Reporting Standard,1,0.0,1,1
tata,Governance,Entity: Joint Ventures,1,0.0,1,1
tata,Governance,Entity: GHG,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Blast Furnaces,1,0.0,1,1
tata,Governance,Entity: Tata Steel UK,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,Entity: Statement of Assurance,1,0.0,1,1
tata,Governance,Entity: Price Waterhouse & Co Chartered Accountants LLP,1,0.0,1,1
tata,Governance,Entity: PW & Co CA LLP,1,0.0,1,1
tata,Governance,Entity: BRSR Core,1,0.0,1,1
tata,Governance,Entity: the Annual Integrated Report,1,0.0,1,1
tata,Governance,Entity: PW & Co CA LLP,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: BRSR,1,0.0,1,1
tata,Governance,Entity: PW & Co CA LLP,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: Limited Assurance Report,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: PW & Co CA LLP,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Integrated Report for FY2024-25,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland BV,1,0.0,1,1
tata,Governance,Entity: Tata Steel UK Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,"Entity: Description of

Business Activity Code	Description of
 
%",1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Product/Service,1,0.0,1,1
tata,Governance,Entity: Non-Steel Products,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Netherlands,1,0.0,1,1
tata,Governance,Entity: the United Kingdom,1,0.0,1,1
tata,Governance,Entity: Thailand,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Canada,1,0.0,1,1
tata,Governance,Entity: the United States,1,0.0,1,1
tata,Governance,Entity: France,1,0.0,1,1
tata,Governance,Entity: Germany,1,0.0,1,1
tata,Governance,Entity: States,1,0.0,1,1
tata,Governance,Entity: Countries,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Revenue - Tata Steel,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Tata Steel Consolidated,1,0.0,1,1
tata,Governance,Entity: Revenue - Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,"Entity: Individual Housebuilders, Construction and Infrastructure",1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: the United Kingdom,1,0.0,1,1
tata,Governance,Entity: the United States,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Medium Enterprises,1,0.0,1,1
tata,Governance,Entity: Individual Retail Consumers,1,0.0,1,1
tata,Governance,"Entity: Tata Steel Consolidated


S. No",1,0.0,1,1
tata,Governance,Entity: Total Employees,1,0.0,1,1
tata,Governance,Entity: Permanent Workers,1,0.0,1,1
tata,Governance,Entity: Permanent Workers,1,0.0,1,1
tata,Governance,Entity: Employees,1,0.0,1,1
tata,Governance,Entity: Total Employees,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Participation/Inclusion/Representation,1,0.0,1,1
tata,Governance,Entity: Standalone	Total,1,0.0,1,1
tata,Governance,Entity: Executive Officer & Managing,1,0.0,1,1
tata,Governance,Entity: Key Managerial Personnel,1,0.0,1,1
tata,Governance,Entity: Consolidated,1,0.0,1,1
tata,Governance,Entity: Permanent Workers,1,0.0,1,1
tata,Governance,Entity: Consolidated,1,0.0,1,1
tata,Governance,Entity: Consolidated,1,0.0,1,1
tata,Governance,Entity: Permanent Workers,1,0.0,1,1
tata,Governance,Entity: Consolidated,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Promoter and Promoter Group,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Integrated Report for FY2024-25,1,0.0,1,1
tata,Governance,Entity: Joint Ventures,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Integrated Report for FY2024-25,1,0.0,1,1
tata,Governance,Entity: CSR,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Complaints/Grievances,1,0.0,1,1
tata,Governance,Entity: the National Guidelines on Responsible Business Conduct,1,0.0,1,1
tata,Governance,Entity: Stakeholder Group  ,1,0.0,1,1
tata,Governance,Entity: the Tata Code of Conduct,1,0.0,1,1
tata,Governance,Entity: The Tata Steel Foundation,1,0.0,1,1
tata,Governance,Entity: TSF,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: CSR,1,0.0,1,1
tata,Governance,Entity: Netherlands,1,0.0,1,1
tata,Governance,Entity: Tata Steel UK,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Investor Relations,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Employees and Workers,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: the Company with Securities and Exchange Board of India,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: MD Online Forum,1,0.0,1,1
tata,Governance,Entity: Joint Consultation System,1,0.0,1,1
tata,Governance,Entity: Liaison,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Integrity Line,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: Zonal,1,0.0,1,1
tata,Governance,Entity: Central Works Committees,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Netherlands,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: Stakeholder Group  ,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: TSLCares,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland,1,0.0,1,1
tata,Governance,Entity: TSN,1,0.0,1,1
tata,Governance,Entity: Complaint Management,1,0.0,1,1
tata,Governance,Entity: A3/RCA,1,0.0,1,1
tata,Governance,Entity: Root Cause Analysis,1,0.0,1,1
tata,Governance,Entity: Tata Steel UK's,1,0.0,1,1
tata,Governance,Entity: Complaint Management System,1,0.0,1,1
tata,Governance,"Entity: Value Chain Partners

Tata Steel Limited",1,0.0,1,1
tata,Governance,Entity: Speak,1,0.0,1,1
tata,Governance,Entity: ProCare,1,0.0,1,1
tata,Governance,"Entity: Maintenance, Repair and Operations",1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Materiality Assessment,1,0.0,1,1
tata,Governance,Entity: the Tata Steel Group,1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Net Zero,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,"Entity: Negative

Tata Steel",1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: EAF,1,0.0,1,1
tata,Governance,Entity: Ludhiana,1,0.0,1,1
tata,Governance,Entity: Netherlands,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the Climate Change Report,1,0.0,1,1
tata,Governance,Entity: Tata Steel Integrated Report FY2024-25,1,0.0,1,1
tata,Governance,Entity: A2,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,"Entity: Initiatives













Financial",1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Net Zero,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: the Steel Recycling Business (SRB,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: SRB,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: EAF,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland,1,0.0,1,1
tata,Governance,Entity: Hot Strip Mill,1,0.0,1,1
tata,Governance,Entity: Energy,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: EAF,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,Entity: Reuse,1,0.0,1,1
tata,Governance,Entity: Recycle,1,0.0,1,1
tata,Governance,Entity: Reuse: Install Effluent Treatment Plants,1,0.0,1,1
tata,Governance,Entity: Common Effluent Treatment,1,0.0,1,1
tata,Governance,Entity: Effluent Discharge Systems,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,"Entity: Energy Efficiency/Energy Management
Opportunity Rationale",1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,"Entity: Initiatives







Financial",1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: Bureau of Energy Efficiency,1,0.0,1,1
tata,Governance,Entity: Natural Capital,1,0.0,1,1
tata,Governance,Entity: Tata Steel Integrated Report FY2024-25,1,0.0,1,1
tata,Governance,"Entity: Occupational Health and Safety

Risk	Rationale",1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: IJmuiden,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,"Entity: Negative

Tata Steel",1,0.0,1,1
tata,Governance,"Entity: Section C, Principle 3",1,0.0,1,1
tata,Governance,"Entity: Essential Indicators, Question 12",1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland,1,0.0,1,1
tata,Governance,Entity: TSN,1,0.0,1,1
tata,Governance,Entity: IJmuiden,1,0.0,1,1
tata,Governance,Entity: TSN,1,0.0,1,1
tata,Governance,Entity: Tata Steel UK,1,0.0,1,1
tata,Governance,Entity: Construction Environmental Management Plan,1,0.0,1,1
tata,Governance,Entity: Tata Steel Thailand,1,0.0,1,1
tata,Governance,Entity: Natural Capital,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Integrated Report FY2024-25,1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,"Entity: Negative

Tata Steel",1,0.0,1,1
tata,Governance,Entity: Biodiversity Management Plans,1,0.0,1,1
tata,Governance,Entity: Netherlands,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Climate Change Report FY2024-25,1,0.0,1,1
tata,Governance,Entity: Natural Capital,1,0.0,1,1
tata,Governance,Entity: the Integrated Report FY2024-25,1,0.0,1,1
tata,Governance,Entity: Research and Development/Technology,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,"Entity: Initiative

Tata Steel's",1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Net Zero,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland,1,0.0,1,1
tata,Governance,Entity: TSN,1,0.0,1,1
tata,Governance,Entity: Data Driven Steel,1,0.0,1,1
tata,Governance,Entity: Direct Support,1,0.0,1,1
tata,Governance,Entity: Direct Support,1,0.0,1,1
tata,Governance,"Entity: C. SOCIAL


",1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Intellectual Capital Section of the Integrated Report FY2024-25,1,0.0,1,1
tata,Governance,Entity: C1,1,0.0,1,1
tata,Governance,"Entity: Supply Chain Sustainability
Risk	Rationale",1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: MW,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: B24,1,0.0,1,1
tata,Governance,Entity: Australia,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: LNG,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the Tata Business Associates Code of Conduct,1,0.0,1,1
tata,Governance,"Entity: Supply Chain Sustainability


Tata Steel Nederland",1,0.0,1,1
tata,Governance,Entity: Carbon Logistics,1,0.0,1,1
tata,Governance,Entity: the Sustainable Freight Buyers Alliance,1,0.0,1,1
tata,Governance,Entity: Responsible Sourcing Policy,1,0.0,1,1
tata,Governance,Entity: Tata Steel Thailand,1,0.0,1,1
tata,Governance,"Entity: Environmental, Social",1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: the Stock Exchange of Thailand,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Approach,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Community Support and Corporate Social Responsibility/Building,1,0.0,1,1
tata,Governance,"Entity: Communities

Risk",1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,"Entity: Initiatives

Tata Steel",1,0.0,1,1
tata,Governance,Entity: Corporate Social Responsibility,1,0.0,1,1
tata,Governance,Entity: CSR,1,0.0,1,1
tata,Governance,Entity: Tata Steel Nederland,1,0.0,1,1
tata,Governance,Entity: STEM,1,0.0,1,1
tata,Governance,Entity: the Tata Steel Academy,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: UK,1,0.0,1,1
tata,Governance,Entity: TSUK,1,0.0,1,1
tata,Governance,Entity: Neath Port Talbot,1,0.0,1,1
tata,Governance,Entity: Tata Steel Thailand,1,0.0,1,1
tata,Governance,Entity: CSR,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the National Guidelines for Responsible Business Conduct (,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: The Tata Code of Conduct (TCoC,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: TCoC,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: NGRBC,1,0.0,1,1
tata,Governance,"Entity: Tata Steel's Policies

NGRBC Principle




S. No",1,0.0,1,1
tata,Governance,"Entity: Tata Steel's Policies

NGRBC Principle













P1-Businesses",1,0.0,1,1
tata,Governance,Entity: P2-Businesses,1,0.0,1,1
tata,Governance,Entity: P3-Businesses,1,0.0,1,1
tata,Governance,Entity: P5-Businesses,1,0.0,1,1
tata,Governance,Entity: P6-Businesses,1,0.0,1,1
tata,Governance,Entity: P7-Businesses,1,0.0,1,1
tata,Governance,Entity: P8-Businesses,1,0.0,1,1
tata,Governance,Entity: P9-Businesses,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: the CEO & MD,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the CEO & MD,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Apex Committees,1,0.0,1,1
tata,Governance,Entity: KMP,1,0.0,1,1
tata,Governance,Entity: SMP,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Apex Business & Human Rights Committee,1,0.0,1,1
tata,Governance,Entity: Apex Safety Council,1,0.0,1,1
tata,Governance,"Entity: Apex Committee for Information Security Management
4",1,0.0,1,1
tata,Governance,Entity: Apex Committee for Affirmative Action,1,0.0,1,1
tata,Governance,Entity: Apex Risk Review Committee,1,0.0,1,1
tata,Governance,Entity: Apex Ethics Committee,1,0.0,1,1
tata,Governance,Entity: Ethics Committee,1,0.0,1,1
tata,Governance,Entity: Technology & Innovation Management Committee,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Business Associates Code of Conduct and Responsible Supply Chain Policy Guidelines,1,0.0,1,1
tata,Governance,"Entity: NGRBC Principle





Council",1,0.0,1,1
tata,Governance,Entity: Automotive Companies,1,0.0,1,1
tata,Governance,Entity: India,1,0.0,1,1
tata,Governance,Entity: ESG Goals,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Integrated Report for FY2024-25,1,0.0,1,1
tata,Governance,Entity: the ESG Factsheet,1,0.0,1,1
tata,Governance,Entity: Tata Steel's Integrated Report for FY2024-25,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: the Business Responsibility and Sustainability Report (BRSR,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: AI,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: & MD,1,0.0,1,1
tata,Governance,Entity: Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Business Responsibility,1,0.0,1,1
tata,Governance,Entity: Committee of the Board/,1,0.0,1,1
tata,Governance,Entity: The Board of Tata Steel Limited,1,0.0,1,1
tata,Governance,Entity: Business Responsibility,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the Board of Tata Steel,1,0.0,1,1
tata,Governance,Entity: Corporate Social Responsibility,1,0.0,1,1
tata,Governance,Entity: Sustainability Committee,1,0.0,1,1
tata,Governance,Entity: CSR,1,0.0,1,1
tata,Governance,Entity: Risk Management Committee,1,0.0,1,1
tata,Governance,Entity: ESG,1,0.0,1,1
tata,Governance,Entity: Stakeholders' Relationship Committee: Resolves,1,0.0,1,1
tata,Governance,Entity: Tata Steel Group,1,0.0,1,1
tata,Governance,Entity: Audit Committee,1,0.0,1,1
tata,Governance,Entity: Nomination and Remuneration Committee,1,0.0,1,1
tata,Governance,Entity: Executive Directors,1,0.0,1,1
tata,Governance,Entity: the Board of Directors,1,0.0,1,1
tata,Governance,Entity: Tata Steel and Committee,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the Tata Steel,1,0.0,1,1
tata,Governance,Entity: Director/ Committee,1,0.0,1,1
tata,Governance,Entity: Committee,1,0.0,1,1
tata,Governance,Entity: The Senior Management of the Company,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: Board Committees,1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,Entity: the Securities and Exchange Board of India,1,0.0,1,1
tata,Governance,Entity: Financial Officer/ Company Secretary & Chief,1,0.0,1,1
tata,Governance,Entity: the Board of Directors,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: the Tata Business Excellence Model,1,0.0,1,1
tata,Governance,Entity: TBEM,1,0.0,1,1
tata,Governance,Entity: the JRDQV Award,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: Risk Maturity,1,0.0,1,1
tata,Governance,Entity: the Data and Analytics Target Operating Model,1,0.0,1,1
tata,Governance,Entity: DATOM,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,Entity: ISO 45001:2018,1,0.0,1,1
tata,Governance,Entity: Tata Steel's,1,0.0,1,1
tata,Governance,Entity: Tata Steel,1,0.0,1,1
tata,Governance,"Entity: Segment


Board of


Total",1,0.0,1,1
tata,Governance,Entity: Company,1,0.0,1,1
tata,Governance,"Entity: Safety, Health, Environment, Strategy",1,0.0,1,1
tata,Governance,Entity: Ethics & Governance,1,0.0,1,1
tata,Governance,Entity: Legal & regulatory,1,0.0,1,1
tata,Governance,Entity: Board,1,0.0,1,1
tata,Governance,Entity: Board's,1,0.0,1,1
tata,Governance,Entity: Audit Committee,1,0.0,1,1
